,,805401649,Crace,
,,805402779,Forde,
,,805402919,Franklin,
,,805403519,Gungahlin,
,,805403529,Gungahlin-Hall - SSD Bal,
,,805403689,Hall,
,,805403819,Harrison,
,,805406039,Mitchell,
,,805406249,Ngunnawal,
,,805406279,Nicholls,
,,805406719,Palmerston,
,,810059009,Remainder of ACT,
,,910051009,Jervis Bay Territory,
,,910052009,Territory of Christmas Island,
,,910053009,Territory of Cocos (Keeling) Islands,
,,985019779,Off-Shore Areas & Migratory,
AUCodeSets,Birthdate Verification,1004,Birth certificate,
,,1006,Hospital certificate,
,,1008,Passport,
,,1009,Physician's certificate,
,,1010,Previously verified school records,
,,1011,State-issued ID,
,,1012,Driver's license,
,,1013,Immigration document/visa,
,,3423,Other official document,
,,3424,Other non-official document,
,,9999,Other,
,,N,Birthdate NOT Verified,
,,Y,"Documentation Sighted, type not recorded",
AUCodeSets,Calendar Event,0845,Teacher only day,
,,0846,Holiday,
,,0848,Student late arrival/early dismissal,
,,0849,Emergency day,
,,3421,Strike,
,,9999,Other,
,,INST,Instructional School Day,
,,MKUP,Instructional day that is scheduled solely to make up for emergency days or early dismissal days.,
AUCodeSets,Day Value Code,AM,Morning,
,,Full,All Day,
,,N/A,Not Applicable,
,,Partial,Partial Day,
,,PM,Afternoon,
AUCodeSets,Dwelling Arrangement,1669,Boarding house,
,,1670,Cooperative house,
,,1671,Crisis shelter,
,,1672,Disaster shelter,
,,1673,Residential school/dormitory,
,,1674,Family residence - Both Parents/Guardians,
,,1675,Foster home,
,,1676,Institution,
,,1677,Prison or juvenile detention center,
,,1678,Rooming house,
,,1679,Transient shelter,
,,167I,Independent,
,,167o,Family residence - One Parent/Guardian,
,,1680,No home (Homeless Youth),
,,1681,Other dormitory,
,,168A,Arranged by State - Out of Home Care,
,,3425,Group home/halfway house,
,,4000,Boarder,
,,9999,Other,
AUCodeSets,Education Agency Type,01,Jurisdictional agency,
,,02,Cross-jurisdictional agency,
,,03,Intra-jurisdictional agency,
,,99,Other,
AUCodeSets,Electronic Id Type,01,Barcode,
,,02,Magstripe,
,,03,PIN,
,,04,RFID,
AUCodeSets,Email Type,01,Primary,
,,02,Alternate 1,
,,03,Alternate 2,
,,04,Alternate 3,
,,05,Alternate 4,
,,06,Work,
,,07,Personal,
AUCodeSets,Employment Type,1,"Senior management in large business organisation, government administration and defence and qualified professionals.",
,,2,"Other business manages, arts/media/sportspersons and associate professionals",
,,3,"Tradsesmen/women, clerks and skilled office, sales and service staff",
,,4,"Machine Operators, hospitality staff, assistants, labourers and related workers",
,,8,Out of employed work for 12 months or more  (If less use previous occupational group.),
,,9,Unknown,
AUCodeSets,English Proficiency,0,Not Stated/Inadequately described,
,,1,Very well,
,,2,Well,
,,3,Not well,
,,4,Not at all,
,,9,Not Applicable - English is 'first language spoken' and do not 'speak a language other than English at home'.,
AUCodeSets,Enrollment Time Frame,C,Current,
,,F,Future,
,,H,Historical,
AUCodeSets,Entry Type,0997,Transfer from a different campus of the same school,
,,0998,Temporary enrolment,
,,1821,Transfer from a public school in the same district,
,,1822,Transfer from a public school in a different district in the same jurisdiction,
,,1823,Transfer from a public school in a different jurisdication,
,,1824,"Transfer from a private, non-religiously-affiliated school in the same district",
,,1825,"Transfer from a private, non-religiously-affiliated school in a different district",
,,1826,"Transfer from a private, non-religiously-affiliated school in a different jurisdiction",
,,1827,"Transfer from a private, religiously-affiliated school in the same district",
,,1828,"Transfer from a private, religiously-affiliated school in a different district in the same jurisdiction",
,,1829,"Transfer from a private, religiously-affiliated school in a different jurisdiction",
,,1830,Transfer from a school outside of the country,
,,1831,Transfer from an institution,
,,1833,Transfer from home schooling,
,,1835,Re-entry from the same school with no interruption of schooling,
,,1836,Re-entry after a voluntary withdrawal,
,,1837,Re-entry after an involuntary withdrawal,
,,1838,Original entry into an Australian school,
,,1839,Original entry into an Australian school from a foreign country with no interruption in schooling,
,,1840,Original entry into an Australian school from a foreign country with an interruption in schooling,
,,9999,Other,
AUCodeSets,Exit/Withdrawal Status,1905,Permanent exit/withdrawal,
,,1906,Temporary exit/withdrawal,
,,9999,Unknown,
AUCodeSets,Exit/Withdrawal Type,1907,Student is in a different public school in the same district,
,,1908,Transferred to a public school in a different local education agency in the same jurisdiction,
,,1909,Transferred to a public school in a different jurisdiction,
,,1910,"Transferred to a private, non-religiously-affiliated school in the district",
,,1911,"Transferred to a private, non-religiously-affiliated school in a different district the same jurisdiction",
,,1912,"Transferred to a private, non-religiously-affiliated school in a different jurisdiction",
,,1913,"Transferred to a private, religiously-affiliated school in the same district",
,,1914,"Transferred to a private, religiously-affiliated school in a different district in the same jurisdiction",
,,1915,"Transferred to a private, religiously-affiliated school in a different jurisdiction",
,,1916,Transferred to a school outside of the country,
,,1917,Transferred to an institution,
,,1918,Transferred to home schooling,
,,1919,Transferred to a charter school,
,,1921,"Graduated with regular, advanced, International Baccalaureate, or other type of diploma",
,,1922,Completed school with other credentials,
,,1923,Died or is permanently incapacitated,
,,1924,Withdrawn due to illness,
,,1925,Expelled or involuntarily withdrawn,
,,1926,Reached maximum age for services,
,,1927,Discontinued schooling,
,,1928,"Completed grade 12, but did not meet all graduation requirements",
,,1930,"Enrolled in a postsecondary early admission program, eligible to return",
,,1931,"Not enrolled, unknown status",
,,3499,"Student is in the same local education agency and receiving education services, but is not assigned ",
,,3500,Enrolled in an adult education or training program,
,,3501,Completed a state-recognized vocational education program,
,,3502,"Not enrolled, eligible to return",
,,3503,"Enrolled in a foreign exchange program, eligible to return",
,,3504,"Withdrawn from school, under the age for compulsory attendance; eligible to return",
,,3505,Exited,
,,3509,Completed with a state-recognized equivalency certificate,
,,9998,Transferred to a different campus of the same school,
,,9999,Other,
AUCodeSets,Federal Electorate,101,Banks,
,,102,Barton,
,,103,Bennelong,
,,104,Berowra,
,,105,Blaxland,
,,106,Bradfield,
,,107,Calare,
,,108,Charlton,
,,109,Chifley,
,,110,Cook,
,,111,Cowper,
,,112,Cunningham,
,,113,Dobell,
,,114,Eden-Monaro,
,,115,Farrer,
,,116,Fowler,
,,117,Gilmore,
,,118,Grayndler,
,,119,Greenway,
,,120,Gwydir,
,,121,Hughes,
,,122,Hume,
,,123,Hunter,
,,124,Kingsford Smith,
,,125,Lindsay,
,,126,Lowe,
,,127,Lyne,
,,128,Macarthur,
,,129,Mackellar,
,,130,Macquarie,
,,131,itchell,
,,132,New England,
,,133,Newcastle,
,,134,North Sydney,
,,135,Page,
,,136,Parkes,
,,137,Parramatta,
,,138,Paterson,
,,139,Prospect,
,,140,Reid,
,,141,Richmond,
,,142,Riverina,
,,143,Robertson,
,,144,Shortland,
,,145,Sydney,
,,146,Throsby,
,,147,Warringah,
,,148,Watson,
,,149,Wentworth,
,,150,Werriwa,
,,199,Not Applicable (NSW),
,,201,Aston,
,,202,Ballarat,
,,203,Batman,
,,204,Bendigo,
,,205,Bruce,
,,206,Calwell,
,,207,Casey,
,,208,Chisholm,
,,209,Corangamite,
,,210,Corio,
,,211,Deakin,
,,212,Dunkley,
,,213,Flinders,
,,214,Gellibrand,
,,215,Gippsland,
,,216,Goldstein,
,,217,Gorton,
,,218,Higgins,
,,219,Holt,
,,220,Hotham,
,,221,Indi,
,,222,Isaacs,
,,223,Jagajaga,
,,224,Kooyong,
,,225,La Trobe,
,,226,Lalor,
,,227,Mallee,
,,228,Maribyrnong,
,,229,McEwen,
,,230,McMillan,
,,231,Melbourne,
,,232,Melbourne Ports,
,,233,Menzies,
,,234,Murray,
,,235,Scullin,
,,236,Wannon,
,,237,Wills,
,,299,Not Applicable (VIC),
,,301,Blair,
,,302,Bonner,
,,303,Bowman,
,,304,Brisbane,
,,305,Capricornia,
,,306,Dawson,
,,307,Dickson,
,,308,Fadden,
,,309,Fairfax,
,,310,Fisher,
,,311,Forde,
,,312,Griffith,
,,313,Groom,
,,314,Herbert,
,,315,Hinkler,
,,316,Kennedy,
,,317,Leichhardt,
,,318,Lilley,
,,319,Longman,
,,320,Maranoa,
,,321,McPherson,
,,322,Moncrieff,
,,323,Moreton,
,,324,Oxley,
,,325,Petrie,
,,326,Rankin,
,,327,Ryan,
,,328,Wide Bay,
,,399,Not Applicable (QLD),
,,401,Adelaide,
,,402,Barker,
,,403,Boothby,
,,404,Grey,
,,405,Hindmarsh,
,,406,Kingston,
,,407,Makin,
,,408,Mayo,
,,409,Port Adelaide,
,,410,Sturt,
,,411,Wakefield,
,,499,Not Applicable (SA),
,,501,Brand,
,,502,Canning,
,,503,Cowan,
,,504,Curtin,
,,505,Forrest,
,,506,Fremantle,
,,507,Hasluck,
,,508,Kalgoorlie,
,,509,Moore,
,,510,O'Connor,
,,511,Pearce,
,,512,Perth,
,,513,Stirling,
,,514,Swan,
,,515,Tangney,
,,599,Not Applicable (WA),
,,601,Bass,
,,602,Braddon,
,,603,Denison,
,,604,Franklin,
,,605,Lyons,
,,699,Not Applicable (TAS),
,,701,Lingiari,
,,702,Solomon,
,,799,Not Applicable (NT),
,,801,Canberra,
,,802,Fraser,
,,899,Not Applicable (ACT),
,,999,Not Applicable,
AUCodeSets,FFPOS Status Code,1,FFPOS,
,,2,Non-FFPOS,
,,9,Not stated/Unknown,
AUCodeSets,FTPT Status Code,01,Full Time,
,,02,Part Time,
AUCodeSets,Immunisation Certificate Status,C,Complete,
,,I,Incomplete,
,,N,Not Sighted,
AUCodeSets,Indigenous Status,1,Aboriginal but not Torres Strait Islander Origin,
,,2,Torres Strait Islander but Not Aboriginal Origin,
,,3,Both Torres Strait and Aboriginal Origin,
,,4,Neither  Aboriginal or Torres Strait Origin,
,,9,Not Stated/Unknown,
AUCodeSets,Language Type,1,Main Language Spoken at Home,
,,2,"Main Language Other Than English Spoken at Home,",
,,3,First Language Spoken,
,,4,Language Spoken at Home,
,,5,Language of Greatest Competency,
,,6,Preferred Language,
,,9,Other,
AUCodeSets,LearningStandardItem Relationship Types,Content,A link to another state or school content standard.,
,,PD,Personal Development,
,,State,A link to a standard from another state. The purpose of this is to express relationships between state standards.,
AUCodeSets,Marital Status AIHW,1,Never Married,
,,2,Widowed,
,,3,Divorced,
,,4,Separated,
,,5,Married (registered and de facto),
,,6,Not stated/inadequately described,
AUCodeSets,Medium of Instruction,0603,Technology-based instruction in classroom,
,,0604,Corespondence instruction,
,,0605,Face-to-face instruction,
,,0608,Virtual/On-line Distance learning,
,,0609,Center-based instruction,
,,0610,Independent study,
,,0611,Internship,
,,9999,Other,
AUCodeSets,Name Usage Type,AKA,Also known as or alias,
,,BTH ,Name at Birth,
,,LGL,Legal Name of the client as defined by the organisation which collects it (legal not defined in this standard),
,,MDN,Maiden Name,
,,NEW,New born identification name,
,,OTH,Non specific name usage type,
,,PRF,Preferred name,
,,PRV,Previous name,
,,STG,Stage name,
,,TRB,Tribal Name,
AUCodeSets,Non-School Education,0,Not stated/Unknown,
,,5,Certificate I to IV (including trade certificate),
,,6,Advanced diploma/Diploma,
,,7,Bachelor degree or above,
,,8,No non-school qualification,
AUCodeSets,Operational Status,B,Building or Construction Started,
,,C,Closed,
,,O,Open,
,,P,Pending,
,,S,Site,
,,U,Unstaffed,
AUCodeSets,Permanent Resident Status,99,Unknown,
,,N,Not a Resident,
,,P,Permanent Resident,
,,T,Temporary Resident,
AUCodeSets,Picture Source,01,URL,
,,02,JPG,
,,03,Bitmap,
,,04,Gif,
,,05,PIF,
,,06,PDF,
,,09,Other,
,,10,MIME,
AUCodeSets,Program Funding Source Code,1,State/Jurisdiction,
,,2,Commonwealth Initiative,
,,3,School Source,
,,4,Director's Discretion,
,,5,Community Sponsored,
,,9,Other,
AUCodeSets,Progress Level,Above,Above level,
,,At,At level,
,,Below,Below level,
AUCodeSets,Public School Catchment Status,1652,Resident of usual school catchment area,
,,1653,Resident of another school catchment area,
,,9999,Unknown,
AUCodeSets,Receiving Location Of Instruction,0340,In school,
,,0341,Other K-12 educational institution,
,,0342,Postsecondary facility,
,,0752,Community facility,
,,0754,Hospital,
,,0997,Business,
,,2192,Home,
,,3018,Library/media centre,
,,3506,Mobile,
,,9999,Other,
AUCodeSets,Relationship To Student,01,Parent,
,,02,Step-Parent,
,,03,Adoptive Parent,
,,04,Foster Parent,
,,05,Host Family,
,,06,Relative,
,,07,Friend,
,,08,Self,
,,09,Other,
,,10,Sibling,
,,11,Grandparent,
,,12,Aunt/Uncle,
,,13,Nephew/Niece,
,,99,Not provided,
AUCodeSets,Resource Usage Content Type,01,Internet Usage,
,,09,Other Usage,
AUCodeSets,School Co-Ed Status,C,Co-Educational,
,,F,Female,
,,M,Male,
AUCodeSets,School Education Level Type,0,Not stated/Unknown,
,,1,Year 9 or equivalent or below,
,,2,Year 10 or equivalent,
,,3,Year 11 or equivalent,
,,4,Year 12 or equivalent,
AUCodeSets,School Enrollment Type,01,Home School,
,,02,Other School,
,,03,Concurrent Enrolment,
AUCodeSets,School Focus Code,01,Regular,
,,02,Special Ed,
,,03,Alternate,
,,04,Vocational,
,,98,Other,
,,99,Not Provided,
AUCodeSets,School Level,Camp,Camp,
,,Commty,Community College,
,,EarlyCh,Early Childhood,
,,JunPri,Junior Primary,
,,Kgarten,Kindergarten only,
,,Kind,Preschool/Kindergarten,
,,Lang,Language,
,,MCH,Maternal Child Health Centre,
,,Middle,Middle School,
,,Other,Other,
,,PreSch,PreSchool only,
,,Pri/Sec,Primary/Seconday Combined,
,,Prim,Primary,
,,Sec,Secondary,
,,Senior,Senior Secondary School,
,,Special,Special,
,,Specif,Specific Purpose,
,,Supp,SupportCentre,
,,Unknown,Unknown,
AUCodeSets,School Location,1,Metropolitan Zone,
,,1.1,"State Capital regions - State Capitals (except Hobart, Darwin)",
,,1.2,Major urban Statistical Districts (Pop >=100 000),
,,2,Provincial Zone,
,,2.1.1,Provincial City Statistical Districts (Pop 50 000 - 99 999),
,,2.1.2,Provincial City Statistical Districts (Pop 25 000 - 49 999),
,,2.2.1,Inner Provincial areas (CD ARIA Plus score <= 2.4),
,,2.2.2,Outer Provincial areas (CD ARIA Plus score > 2.4 and <= 5.92),
,,3,Remote Zone,
,,3.1,Remote areas (CD ARIA Plus score > 5.92 and <= 10.53),
,,3.2,Very Remote areas (CD ARIA Plus score > 10.53),
AUCodeSets,School Sector Code,Gov,Government School,
,,NG,Non-Government School,
AUCodeSets,School System,0001,Catholic,
,,0002,Anglican,
,,0003,Lutheran,
,,0004,Seventh Day Adventist,
,,9999,Other,
AUCodeSets,Session Type,0827,Full school year,
,,0828,Semester,
,,0829,Trimester,
,,0830,Quarter,
,,0832,Mini-term,
,,0833,Summer term,
,,0837,Twelve month,
,,9999,Other,
AUCodeSets,Sex Code,1,Male,
,,2,Female,
,,9,Not Stated/Inadequately Described,
AUCodeSets,Source Code Type,C,Provided by the child (ie pupil),
,,O,Other ,
,,P,Provided by the parent,
,,S,Ascribed by the current school,
,,T,Ascribed by a previous school,
AUCodeSets,Staff Activity,1100,Teacher in school n.f.d.,
,,1101,Primary Teacher,
,,1102,Secondary teacher,
,,1103,Principal,
,,1104,Special School Teacher,
,,1105,Assistant Principal,
,,1106,Teacher Librarian,
,,1199,Other Teacher In School,
,,1200,Specialist support in school  n.f.d.,
,,1201,Nurse,
,,1202,Physiotherapist,
,,1203,Speech Therapist,
,,1204,Guidance Officer,
,,1205,Psychologist,
,,1206,Social worker,
,,1207,Student welfare worker,
,,1208,Indigenous Education Worker,
,,1299,Other Specialist support in school,
,,1300,Administration and clerical in school n.f.d.,
,,1301,Teacher Aide,
,,1302,Librarian - in school Administration,
,,1303,Office Manager,
,,1304,Clerical/Administrative officer,
,,1305,Clerical/Administrative assistant,
,,1306,Laboratory assistant,
,,1307,ICT Officer,
,,1399,Other Administration and clerical in school,
,,1400,Building in school n.f.d.,
,,1401,Building maintenance worker - in school,
,,1402,Gardener - in school,
,,1403,Canteen assistant - in school,
,,1404,Farm Worker - in school,
,,1405,Bus Driver - in school,
,,1406,Caretaker - in school,
,,1499,Other Building Operations and general maintenance - In,
,,1999,In School Staff out of scope,
,,2100,Executive n.f.d.,
,,2101,Chief Executive,
,,2102,Deputy Chief Executive,
,,2103,General Manager,
,,2198,Prinicipal and other School Executive out of school,
,,2199,Other Executive,
,,2200,Specialist support out of scope n.f.d.,
,,2201,Community Participation Officer,
,,2202,Computer Support Officer,
,,2203,Coordinator - out of school Specialist Support,
,,2204,Curriculum Officer,
,,2205,Curriculum Program Manager,
,,2206,Education Officer - out of school Specialist Support,
,,2207,Education Program Manager,
,,2208,Home Liaison Officer,
,,2209,Learning Support Leader,
,,2210,Librarian - out of school Specialist Support,
,,2211,Moderator,
,,2212,Occupational Therapist,
,,2213,On-line Education Officer,
,,2214,Policy Officer - out of school Specialist Support,
,,2215,Principal Education Officer,
,,2216,Professional Services Officer,
,,2217,Project Coordinator,
,,2218,Registered Nurse,
,,2219,Senior Education Officer,
,,2220,Social Welfare Officer,
,,2221,Speech Language Pathologist,
,,2222,Sports Coordinator,
,,2223,Staff Development Officer,
,,2224,Training Officer - out of school Specialist Support,
,,2298,Teachers - out of school Specialist Support,
,,2299,Other specialist support out of school,
,,2300,Administration and clerical out of school  n.f.d.,
,,2301,Accounts Certifying Officer,
,,2302,Administrative and Clerical officer,
,,2303,Administrative Assistant,
,,2304,Administrative Officer,
,,2305,Budget Officer,
,,2306,Clerk,
,,2307,Finance and Administration Officer,
,,2308,Finance Officer,
,,2309,General Ledger Officer,
,,2310,Receptionist,
,,2311,Senior Auditor,
,,2312,Services Clerk,
,,2313,Aboriginal Education Coordinator,
,,2314,Aboriginal Education Worker,
,,2315,Assistant Manager,
,,2316,Client Services Officer,
,,2317,Coordinator - out of school Administration,
,,2318,District Officer,
,,2319,Education Officer - out of school Administration,
,,2320,Enrolment Officer,
,,2321,Examiner,
,,2322,Liaison Officer,
,,2323,Librarian - out of school Administration,
,,2324,Library Technician,
,,2325,Manager,
,,2326,Operational Services Officer,
,,2327,Professional Officers,
,,2328,Program Coordinator,
,,2329,Project Manager,
,,2330,Project Officer,
,,2331,Project Support Officer,
,,2332,Public Servant,
,,2333,School Services Officer,
,,2334,School Support Officer,
,,2335,Senior Investigator,
,,2336,Senior Professional Officers,
,,2337,Senior Project Officer/Project Officer,
,,2338,Student Services co ordinator,
,,2339,Student Support Officer,
,,2340,Assistant Editor,
,,2341,Communications Officer,
,,2342,Corporate Services Officer,
,,2343,Designer,
,,2344,Desktop Publisher,
,,2345,Editor,
,,2346,Graphic Designer,
,,2347,Journalist/Media and Marketing,
,,2348,Photographer,
,,2349,Printer,
,,2350,Production Officer/Coordinator,
,,2351,Public Relations Officer,
,,2352,Advisor,
,,2353,Executive Assistant,
,,2354,Executive Officer,
,,2355,Executive Secretary,
,,2356,Personal Assistant,
,,2357,Secretary,
,,2358,Human Resources Services Officer,
,,2359,Personnel (and Payroll) Officer,
,,2360,Personnel Officer,
,,2361,Recruitment Officer,
,,2362,Training Officer - out of school Administration,
,,2363,Workers Compensation Officer,
,,2364,Workforce Management Officer,
,,2365,Audio Visual Communications Program Officer,
,,2366,Business Systems Analyst,
,,2367,Computer Systems Officer,
,,2368,Computer Technician,
,,2369,Data Management Officer,
,,2370,Information Analyst,
,,2371,Information Manager,
,,2372,Information Officer,
,,2373,Information Technology Officers,
,,2374,Network Administrator,
,,2375,Policy Officer n.f.d.,
,,2376,Performance Measurement Officer,
,,2377,Policy Officer - out of school Administration,
,,2378,Research Officer,
,,2379,Review Officer,
,,2380,Senior Research Officer/Research Officer,
,,2381,Other policy officer,
,,2382,Despatch Officer,
,,2383,Driver,
,,2384,Facilities Services Officer,
,,2385,Housing and Transport Officer,
,,2386,Indexer,
,,2387,Legal Officer,
,,2388,Store Person,
,,2389,Store Supervisor,
,,2390,Supply Officer,
,,2391,Team Leader,
,,2392,Technical Officer - out of school Administration,
,,2393,Technician,
,,2394,Transport Officer,
,,2397,Public service officers n.f.d.,
,,2398,Teachers -  Out of School Administration,
,,2399,Other Administration and clerical out of school,
,,2400,Building out of school n.f.d.,
,,2401,Building maintenance worker - out of school,
,,2402,Bus Driver - out of school,
,,2403,Canteen assistant - out of school,
,,2404,Caretaker - out of school,
,,2405,Cook,
,,2406,Courier,
,,2407,Farm Worker - out of school,
,,2408,Gardener - out of school,
,,2409,Greenkeeper,
,,2410,Groundsman,
,,2411,Handyman,
,,2412,House Officer,
,,2413,Janitor,
,,2414,Kitchen Hand,
,,2415,Maintenance Officer,
,,2416,School Attendant,
,,2417,Security Officer,
,,2418,Technical Officer - out of school Building Operations,
,,2499,Other Building Operations and general maintenance out of school,
,,2999,Out of School Staff out of scope,
AUCodeSets,Staff Status,A,Active,
,,I,Inactive,
,,O,On Leave,
,,S,Suspended,
AUCodeSets,Standard Australian Classification of Countries (SACC),0000,Inadequately Described,
,,0001,At Sea,
,,0003,Not Stated,
,,0911,"Europe, nfd",
,,0912,"Former USSR, nfd   ",
,,0913,"Former Yugoslavia, nfd",
,,0914,"Former Czechoslovakia, nfd",
,,0915,"Kurdistan, nfd ",
,,0916,"East Asia, nfd ",
,,0917,"Asia, nfd ",
,,0918,"Africa, nfd  ",
,,0921,"Serbia and Montenegro, nfd ",
,,0922,"Channel Islands, nfd ",
,,0924,"Netherlands Antilles, nfd",
,,1000,"Oceania and Antarctica, nfd",
,,1100,"Australia (includes External Territories), nfd",
,,1101,Australia,
,,1102,Norfolk Island,
,,1199,"Australian External Territories, nec",
,,1201,New Zealand,
,,1300,"Melanesia, nfd",
,,1301,New Caledonia,
,,1302,Papua New Guinea,
,,1303,Solomon Islands,
,,1304,Vanuatu,
,,1400,"Micronesia, nfd",
,,1401,Guam,
,,1402,Kiribati,
,,1403,Marshall Islands,
,,1404,"Micronesia, Federated States of",
,,1405,Nauru,
,,1406,Northern Mariana Islands,
,,1407,Palau,
,,1500,"Polynesia (excludes Hawaii), nfd",
,,1501,Cook Islands,
,,1502,Fiji,
,,1503,French Polynesia,
,,1504,Niue,
,,1505,Samoa,
,,1506,"Samoa, American",
,,1507,Tokelau,
,,1508,Tonga,
,,1511,Tuvalu,
,,1512,Wallis and Futuna,
,,1513,Pitcairn Islands,
,,1599,"Polynesia (excludes Hawaii), nec",
,,1600,"Antarctica, nfd",
,,1601,Adélie Land (France),
,,1602,Argentinian Antarctic Territory,
,,1603,Australian Antarctic Territory,
,,1604,British Antarctic Territory,
,,1605,Chilean Antarctic Territory,
,,1606,Queen Maud Land (Norway),
,,1607,Ross Dependency (New Zealand),
,,2000,"North-West Europe, nfd",
,,2100,"United Kingdom, Channel Islands and Isle of Man, nfd",
,,2102,England,
,,2103,Isle of Man,
,,2104,Northern Ireland,
,,2105,Scotland,
,,2106,Wales,
,,2107,Guernsey,
,,2108,Jersey,
,,2201,Ireland,
,,2300,"Western Europe, nfd",
,,2301,Austria,
,,2302,Belgium,
,,2303,France,
,,2304,Germany,
,,2305,Liechtenstein,
,,2306,Luxembourg,
,,2307,Monaco,
,,2308,Netherlands,
,,2311,Switzerland,
,,2400,"Northern Europe, nfd",
,,2401,Denmark,
,,2402,Faroe Islands,
,,2403,Finland,
,,2404,Greenland,
,,2405,Iceland,
,,2406,Norway,
,,2407,Sweden,
,,2408,Aland Islands,
,,3000,"Southern and Eastern Europe, nfd",
,,3100,"Southern Europe, nfd",
,,3101,Andorra,
,,3102,Gibraltar,
,,3103,Holy See,
,,3104,Italy,
,,3105,Malta,
,,3106,Portugal,
,,3107,San Marino,
,,3108,Spain,
,,3200,"South Eastern Europe, nfd",
,,3201,Albania,
,,3202,Bosnia and Herzegovina,
,,3203,Bulgaria,
,,3204,Croatia,
,,3205,Cyprus,
,,3206,Former Yugoslav Republic of Macedonia (FYROM),
,,3207,Greece,
,,3208,Moldova,
,,3211,Romania,
,,3212,Slovenia,
,,3214,Montenegro,
,,3215,Serbia,
,,3216,Kosovo,
,,3300,"Eastern Europe, nfd",
,,3301,Belarus,
,,3302,Czech Republic,
,,3303,Estonia,
,,3304,Hungary,
,,3305,Latvia,
,,3306,Lithuania,
,,3307,Poland,
,,3308,Russian Federation,
,,3311,Slovakia,
,,3312,Ukraine,
,,4000,"North Africa and the Middle East, nfd",
,,4100,"North Africa, nfd",
,,4101,Algeria,
,,4102,Egypt,
,,4103,Libya,
,,4104,Morocco,
,,4105,Sudan,
,,4106,Tunisia,
,,4107,Western Sahara,
,,4108,Spanish North Africa,
,,4111,South Sudan,
,,4200,"Middle East, nfd",
,,4201,Bahrain,
,,4202,Gaza Strip and West Bank,
,,4203,Iran,
,,4204,Iraq,
,,4205,Israel,
,,4206,Jordan,
,,4207,Kuwait,
,,4208,Lebanon,
,,4211,Oman,
,,4212,Qatar,
,,4213,Saudi Arabia,
,,4214,Syria,
,,4215,Turkey,
,,4216,United Arab Emirates,
,,4217,Yemen,
,,5000,"South-East Asia, nfd",
,,5100,"Mainland South-East Asia, nfd",
,,5101,Burma (Myanmar),
,,5102,Cambodia,
,,5103,Laos,
,,5104,Thailand,
,,5105,Vietnam,
,,5200,"Maritime South-East Asia, nfd",
,,5201,Brunei Darussalam,
,,5202,Indonesia,
,,5203,Malaysia,
,,5204,Philippines,
,,5205,Singapore,
,,5206,East Timor,
,,6000,"North-East Asia, nfd",
,,6100,"Chinese Asia (includes Mongolia), nfd",
,,6101,China (excludes SARs and Taiwan) ,
,,6102,Hong Kong (SAR of China),
,,6103,Macau (SAR of China),
,,6104,Mongolia,
,,6105,Taiwan ,
,,6200,"Japan and the Koreas, nfd",
,,6201,Japan,
,,6202,"Korea, Democratic People's Republic of (North)",
,,6203,"Korea, Republic of (South)",
,,7000,"Southern and Central Asia, nfd",
,,7100,"Southern Asia, nfd",
,,7101,Bangladesh,
,,7102,Bhutan,
,,7103,India,
,,7104,Maldives,
,,7105,Nepal,
,,7106,Pakistan,
,,7107,Sri Lanka,
,,7200,"Central Asia, nfd",
,,7201,Afghanistan,
,,7202,Armenia,
,,7203,Azerbaijan,
,,7204,Georgia,
,,7205,Kazakhstan,
,,7206,Kyrgyzstan,
,,7207,Tajikistan,
,,7208,Turkmenistan,
,,7211,Uzbekistan,
,,8000,"Americas, nfd",
,,8100,"Northern America, nfd",
,,8101,Bermuda,
,,8102,Canada,
,,8103,St Pierre and Miquelon,
,,8104,United States of America,
,,8200,"South America, nfd",
,,8201,Argentina,
,,8202,Bolivia,
,,8203,Brazil,
,,8204,Chile,
,,8205,Colombia,
,,8206,Ecuador,
,,8207,Falkland Islands,
,,8208,French Guiana,
,,8211,Guyana,
,,8212,Paraguay,
,,8213,Peru,
,,8214,Suriname,
,,8215,Uruguay,
,,8216,Venezuela,
,,8299,"South America, nec",
,,8300,"Central America, nfd",
,,8301,Belize,
,,8302,Costa Rica,
,,8303,El Salvador,
,,8304,Guatemala,
,,8305,Honduras,
,,8306,Mexico,
,,8307,Nicaragua,
,,8308,Panama,
,,8400,"Caribbean, nfd",
,,8401,Anguilla,
,,8402,Antigua and Barbuda,
,,8403,Aruba,
,,8404,Bahamas,
,,8405,Barbados,
,,8406,Cayman Islands,
,,8407,Cuba,
,,8408,Dominica,
,,8411,Dominican Republic,
,,8412,Grenada,
,,8413,Guadeloupe,
,,8414,Haiti,
,,8415,Jamaica,
,,8416,Martinique,
,,8417,Montserrat,
,,8421,Puerto Rico,
,,8422,St Kitts and Nevis,
,,8423,St Lucia,
,,8424,St Vincent and the Grenadines,
,,8425,Trinidad and Tobago,
,,8426,Turks and Caicos Islands,
,,8427,"Virgin Islands, British ",
,,8428,"Virgin Islands, United States",
,,8431,St Barthelemy,
,,8432,St Martin (French part),
,,8433,"Bonaire, Sint Eustatius and Saba",
,,8434,Curacao,
,,8435,Sint Maarten (Dutch part),
,,9000,"Sub-Saharan Africa, nfd",
,,9100,"Central and West Africa, nfd",
,,9101,Benin,
,,9102,Burkina Faso,
,,9103,Cameroon,
,,9104,Cape Verde,
